avg_income,CAMPUS_VISIT,CAMPUS_VISIT_2,CONTACT_CODE1,Contact_Date,Contact_Month,Contact_Year,distance,Target_Enroll,ETHNICITY,hscrat,ID,init_span,Instate,int1rat,int2rat,interest,IRSCHOOL,LEVEL_YEAR,mailq,premiere,REFERRAL_CNTCTS,satscore,SELF_INIT_CNTCTS,sex,SOLICITED_CNTCTS,telecq,TERRITORY,TOTAL_CONTACTS,TRAVEL_INIT_CNTCTS
32465,0,0,MCO,06,Nov,2015,172.3854319,0,C,0.027027027,41562,10,Y,0.049269675,0.056669686,0,441145,FR04,5,0,0,,0,1,1,4,2,1,0
32465,0,0,N02,15,Feb,2014,172.3854319,0,C,0.027027027,41569,31,Y,0.051401869,0.030585106,0,441145,FR04,5,0,0,,0,1,2,4,2,2,0
32465,0,0,N02,07,Feb,2014,172.3854319,1,C,0.027027027,41576,31,Y,0.083333333,0.062906725,1,441145,FR04,5,1,0,1250,10,1,1,,2,12,1
,0,0,ACT,25,Apr,2015,,0,C,0,41603,17,Y,0.049269675,0.056669686,0,444990,FR04,5,0,0,940,1,0,1,,2,2,0
35146,0,0,CIP,04,Feb,2015,165.8395251,0,C,0,41614,19,Y,0.061403509,0.181818182,0,441994,FR04,2,0,0,,0,1,0,,2,2,2
32954,0,0,SAT,23,May,2015,146.6539429,1,C,0.034482759,41688,16,Y,0.049269675,0.056669686,0,442830,FR04,5,0,0,1170,5,1,0,1,2,5,0
32954,0,0,N10,26,Feb,2014,146.6539429,0,C,0.034482759,41701,31,Y,0.042821159,0.052401747,0,442830,FR04,5,0,0,970,2,1,1,,2,3,0
41539,0,0,SPA,29,Apr,2015,166.462944,0,N,0.037651631,41713,17,Y,0.049269675,0.056669686,0,,FR04,5,1,0,,2,1,0,,2,2,0
41539,0,0,CIP,27,Nov,2013,166.462944,1,C,0.035714286,41735,34,Y,0.075471698,0.128342246,0,443075,FR04,1,1,0,1300,11,1,2,1,2,16,3
41539,0,0,P02,09,May,2014,166.462944,1,C,0.03960396,41736,28,Y,0.049269675,0.056669686,0,444280,FR04,5,0,0,1410,1,1,1,,2,2,0
32360,1,1+,PHN,24,Nov,2015,140.5625751,1,C,0.0625,41775,10,Y,0.052353252,0.056669686,1,443236,FR04,5,0,0,970,8,0,0,,2,9,1
32360,1,1+,P02,25,Mar,2014,140.5625751,1,C,0.0625,41779,30,Y,0.083333333,0.033063924,1,443236,FR04,2,0,0,1440,10,0,1,,2,12,1
,0,0,ACT,09,Oct,2015,,0,C,0.0625,41786,11,Y,0.049269675,0.056669686,0,443236,FR04,5,0,0,1140,1,1,0,,2,1,0
26005,1,1+,CIP,10,Feb,2015,185.2774265,1,B,0.027027027,41816,19,Y,0.084962913,0.090909091,0,443660,FR04,2,0,0,1040,3,1,0,,2,4,1
26005,0,0,C01,11,Feb,2015,185.2774265,0,B,0.027027027,41825,19,Y,0.039215686,0.062906725,0,443660,FR04,5,0,0,870,1,1,1,2,2,2,0
26005,1,1+,LMI,26,Aug,2015,185.2774265,1,C,0.055555556,41826,13,Y,0.045929019,0.089285714,0,444286,FR04,5,0,0,1010,6,1,1,2,8,7,0
,0,0,C01,16,Jan,2015,,1,C,0.064516129,41873,20,Y,0.049269675,0.056669686,0,443845,FR04,5,0,0,1010,3,0,1,3,2,4,0
,0,0,ACT,25,Apr,2015,145.9488807,1,C,0.064516129,41880,17,Y,0.049269675,0.056669686,1,443845,FR04,5,1,0,1250,7,0,1,2,2,8,0
24582,0,0,CIP,15,Dec,2015,177.246064,0,C,0.052631579,41911,9,Y,0.020905923,0.056669686,0,444520,FR04,2,0,0,,0,1,0,,2,1,1
24582,0,0,N02,06,Feb,2014,177.246064,0,B,0.052631579,41915,31,Y,0.031835206,0.06122449,0,444520,FR04,2,0,0,,0,1,1,,2,3,2
37011,0,0,N01,04,Apr,2015,180.3461411,1,C,0.05,41938,17,Y,0.034306569,0.06122449,0,442265,FR04,1,1,0,1110,6,0,2,2,2,9,1
37011,0,0,LMI,29,Oct,2015,180.3461411,1,C,0.052631579,41946,11,Y,0.049269675,0.056669686,0,444520,FR04,5,0,0,1010,6,0,0,,2,6,0
37011,1,1+,SAT,23,Jun,2015,180.3461411,1,C,0.052631579,41948,15,Y,0.052247191,0.056669686,0,444520,FR04,2,1,0,1150,9,0,0,2,2,9,0
37011,0,0,N10,21,Feb,2014,180.3461411,0,C,0.052631579,41962,31,Y,0.043209877,0.053598775,0,444520,FR04,5,0,0,,0,1,1,,2,1,0
37011,0,0,SAT,27,Oct,2015,180.3461411,1,A,0.052631579,41966,11,Y,0.052353252,0.039244186,0,444520,FR04,1,0,0,1040,7,1,0,,2,8,1
,0,0,SAT,20,Feb,2015,,1,C,0.052631579,41970,19,Y,0.049269675,0.056669686,0,444520,FR04,5,1,0,1220,5,0,1,,2,6,0
,0,0,PPT,03,Jul,2015,,0,N,0,41979,14,Y,0.049269675,0.056669686,0,444920,FR04,5,0,0,,1,1,1,,2,2,0
31193,0,0,N02,06,Feb,2014,162.1420099,0,C,0,42009,31,Y,0.052353252,0.056669686,0,445540,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,N01,16,Jan,2015,,1,C,0.052631579,42070,20,Y,0.051282051,0.056669686,0,447520,FR04,5,1,0,1240,6,1,3,2,2,9,0
35544,0,0,RFF,02,Jun,2015,121.6898801,1,C,0.2,42080,15,Y,0.049269675,0.056669686,0,447116,FR04,5,1,2,1100,4,1,0,2,8,6,0
35544,0,0,SAT,27,Oct,2015,121.6898801,1,C,0.083333333,42095,11,Y,0.049269675,0.056669686,0,447138,FR04,5,0,0,940,2,0,0,,2,2,0
35544,2,1+,CIP,11,Feb,2015,121.6898801,1,B,0.083333333,42108,19,Y,0.052353252,0.090909091,0,447138,FR04,1,1,0,1040,10,1,1,2,2,12,1
25119,0,0,C02,28,Feb,2014,122.1390409,0,B,0.037651631,42138,31,Y,0.020905923,0.030585106,0,,FR04,5,0,0,,0,1,1,,2,1,0
25119,0,0,APP,24,Jan,2015,122.1390409,0,B,0,42147,20,Y,0.049269675,0.056669686,0,447140,FR04,5,0,0,710,2,1,0,,2,2,0
43125,0,0,RFT,01,Sep,2015,118.8786282,1,C,0.214285714,42186,12,Y,0.088235294,0.162162162,0,440989,FR04,5,1,1,1330,6,0,0,1,2,7,0
43125,0,0,RFT,01,Sep,2015,118.8786282,1,C,0.214285714,42187,12,Y,0.083333333,0.062906725,0,440989,FR04,5,1,1,1110,5,1,1,2,2,8,1
43125,0,0,FPA,02,Oct,2014,118.8786282,1,C,0.2,42189,23,Y,0.049269675,0.056669686,1,447116,FR04,5,1,0,1220,4,1,0,,8,4,0
43125,0,0,CIP,02,Dec,2014,118.8786282,1,C,0.2,42192,21,Y,0.038062284,0.061179088,0,447116,FR04,2,1,0,1050,5,1,1,,8,8,2
43125,0,0,P02,25,Mar,2014,118.8786282,1,C,0.192307692,42197,30,Y,0.147590361,0.062906725,0,447133,FR04,5,1,0,1360,4,0,1,1,8,5,0
43125,0,0,P01,18,Feb,2015,118.8786282,1,C,0.083333333,42198,19,Y,0.049269675,0.056669686,0,447138,FR04,5,0,0,1290,7,0,1,,2,8,0
43125,0,0,SAT,23,Jun,2015,118.8786282,0,C,0.083333333,42205,15,Y,0.049269675,0.056669686,0,447138,FR04,5,0,0,900,1,1,0,,2,1,0
43125,0,0,PPT,03,Jul,2015,118.8786282,1,C,0.083333333,42215,14,Y,0.038340336,0.056669686,0,447138,FR04,1,1,0,1210,6,1,1,,2,7,0
43125,0,0,P02,25,Mar,2014,118.8786282,1,C,0.083333333,42217,30,Y,0.031847134,0.061179088,0,447138,FR04,1,1,0,1210,5,1,2,2,2,9,2
43125,0,0,LMI,07,Oct,2015,118.8786282,1,C,0.083333333,42222,11,Y,0.080808081,0.062906725,0,447138,FR04,5,1,0,1090,6,1,1,2,2,7,0
43125,0,0,CIP,03,Dec,2015,118.8786282,1,C,0.083333333,42228,9,Y,0.034306569,0.056669686,1,447517,FR04,3,1,0,1140,8,0,0,,2,9,1
43125,1,1+,CAV,30,Jul,2015,118.8786282,1,C,0.083333333,42230,14,Y,0.038340336,0.056669686,0,447517,FR04,2,0,0,1140,6,1,0,2,2,7,1
43125,1,1+,PCG,21,Nov,2014,118.8786282,1,C,0.083333333,42233,22,Y,0.051401869,0.056669686,1,447517,FR04,1,0,3,1400,7,0,2,2,2,13,1
43125,0,0,CIP,03,Dec,2015,118.8786282,0,B,0.083333333,42234,9,Y,0.058823529,0.061179088,0,447517,FR04,1,0,0,,0,1,0,,2,1,1
43125,0,0,CIP,02,Dec,2015,118.8786282,0,C,0.083333333,42236,9,Y,0.068292683,0.075757576,1,447517,FR04,1,0,0,,0,,0,4,2,1,1
,0,0,REG,29,Oct,2014,,1,B,0.083333333,42252,23,Y,0.049269675,0.056669686,0,447138,FR04,5,0,0,940,4,1,1,2,2,5,0
31094,0,0,LMI,31,Jul,2014,117.5377425,1,C,0.043478261,42275,26,Y,0.106060606,0.050075873,2,447190,FR04,1,1,0,1010,8,1,0,2,2,9,1
28571,0,0,REG,29,Oct,2014,133.7869833,0,B,0.017857143,42279,23,Y,0.049269675,0.056669686,0,447120,FR04,5,0,0,,0,1,1,,2,1,0
47646,0,0,SAT,07,Oct,2015,125.3868841,1,C,0.2,42305,11,Y,0.049269675,0.056669686,0,447116,FR04,5,1,0,1040,5,1,0,2,8,6,1
47646,0,0,RFT,16,May,2015,125.3868841,1,C,0.017857143,42311,16,Y,0.049269675,0.056669686,0,447120,FR04,5,1,2,1280,6,0,0,3,2,8,0
47646,0,0,RFT,24,Oct,2015,125.3868841,0,,0.017857143,42312,11,Y,0.049269675,0.056669686,0,447120,FR04,5,0,1,,0,,0,,2,1,0
47646,0,0,LEG,12,Mar,2013,125.3868841,1,C,0.192307692,42333,42,Y,0.049269675,0.056669686,0,447133,FR04,5,0,4,1140,5,1,0,1,8,9,0
,0,0,CRS,01,Apr,2015,,0,C,0.037651631,42340,17,Y,0.049269675,0.056669686,0,,FR04,5,0,1,,0,0,0,,2,1,0
32487,0,0,LTR,13,Nov,2014,127.9256894,0,,0.017857143,42358,22,Y,0.049269675,0.056669686,0,447120,FR04,5,0,0,,1,,0,,2,1,0
32487,0,0,C02,28,Feb,2014,127.9256894,0,B,0,42363,31,Y,0.036464088,0.056669686,0,447140,FR04,5,0,0,770,1,0,1,,2,2,0
32917,1,1+,SAT,25,Apr,2015,116.1634424,1,B,0.083333333,42371,17,Y,0.049269675,0.056669686,0,447138,FR04,5,0,0,1010,6,1,0,2,2,6,0
,0,0,WPR,10,Jan,2015,122.1720018,0,C,0.083333333,42379,20,Y,0.049269675,0.056669686,1,447138,FR04,2,1,0,1110,7,1,1,2,2,9,1
,2,1+,WPR,14,Jan,2015,122.1720018,1,B,0.083333333,42381,20,Y,0.080808081,0.039244186,1,447138,FR04,1,1,0,910,11,1,0,1,2,11,0
38168,0,0,CIP,02,Dec,2015,132.1162659,1,C,0.192307692,42397,9,Y,0.052247191,0.056669686,0,447133,FR04,5,1,0,1120,4,0,0,2,8,5,1
33561,0,0,RFC,06,Feb,2015,88.28808986,0,,0.037651631,42406,19,Y,0.049269675,0.056669686,0,,FR04,5,0,1,,0,0,0,,2,1,0
33561,0,0,A03,15,Mar,2014,88.28808986,0,C,0,42418,30,Y,0.052353252,0.056669686,0,440269,FR04,5,0,0,1060,1,1,1,,2,2,0
33994,0,0,CIP,07,Feb,2015,105.7379449,0,,0,42438,19,Y,0.049269675,0.056669686,0,440605,FR04,1,0,0,,0,0,0,,2,1,1
33994,0,0,CIP,07,Feb,2015,105.7379449,0,,0,42440,19,Y,0.049269675,0.056669686,0,440605,FR04,3,0,0,,0,1,0,,2,1,1
35357,0,0,EML,11,Dec,2015,104.874894,0,,0.037651631,42461,9,Y,0.038062284,0.056669686,0,,FR04,5,0,0,,1,1,0,4,2,1,0
42912,0,0,P01,21,Feb,2015,112.5190906,1,H,0.214285714,42472,19,Y,0.049269675,0.056669686,0,440989,FR04,5,1,1,1300,8,0,1,,2,10,0
42912,0,0,RFT,02,Jun,2015,112.5190906,1,C,0.043478261,42474,15,Y,0.049269675,0.056669686,0,440990,FR04,5,1,1,980,6,1,0,4,2,7,0
42912,1,1+,RFT,02,Jun,2015,112.5190906,1,C,0.043478261,42500,15,Y,0.052353252,0.030585106,0,440990,FR04,5,1,1,910,7,1,0,2,2,8,0
34085,1,1+,SAT,27,Oct,2015,108.709078,1,C,0.192307692,42511,11,Y,0.049269675,0.056669686,1,447133,FR04,5,0,0,1210,3,0,0,2,8,3,0
49615,0,0,N10,16,Apr,2014,111.5984997,1,C,0.2,42532,29,Y,0.038340336,0.033063924,0,447116,FR04,5,1,0,1110,5,1,2,,8,7,0
33169,0,0,SAT,17,Nov,2015,103.3387729,0,C,0.1,42551,10,Y,0.049269675,0.056669686,0,442590,FR04,5,0,0,1070,1,0,0,4,2,1,0
33169,1,1+,N01,15,Feb,2015,103.3387729,1,C,0.1,42555,19,Y,0.263157895,0.056669686,0,442590,FR04,2,0,1,970,8,1,1,3,2,11,1
33950,0,0,CIP,03,Dec,2015,135.3426483,1,H,0.025,42566,9,Y,0.046357616,0.056669686,0,442805,FR04,2,0,0,1070,2,0,1,,2,4,1
33950,0,0,C02,28,Feb,2014,135.3426483,1,C,0.111111111,42569,31,Y,0.052353252,0.056669686,1,443175,FR04,5,0,0,1210,2,0,1,,2,3,0
33950,0,0,CIP,10,Feb,2015,135.3426483,0,C,0.111111111,42571,19,Y,0.020905923,0.056669686,0,443175,FR04,3,0,0,,0,1,0,,2,1,1
,0,0,PPT,03,Jul,2015,,0,,0.2,42575,14,Y,0.049269675,0.056669686,0,447116,FR04,5,0,0,,0,0,1,,8,1,0
28299,0,0,MCM,02,Oct,2015,115.1707463,0,,0.037651631,42579,11,Y,0.049269675,0.056669686,0,,FR04,5,0,0,,1,0,1,2,2,2,0
28299,0,0,BHC,12,Dec,2015,115.1707463,0,C,0.037651631,42580,9,Y,0.031847134,0.056669686,0,,FR04,5,0,0,,0,1,0,,2,1,1
28299,0,0,C02,28,Feb,2014,115.1707463,0,C,0.037651631,42584,31,Y,0.007575758,0.031073446,0,,FR04,5,0,0,,0,0,1,,2,1,0
28299,0,0,ACT,26,Dec,2014,115.1707463,1,C,0.019607843,42593,21,Y,0.049269675,0.056669686,1,443600,FR04,5,1,0,1270,7,0,0,2,2,7,0
28299,0,0,BHC,12,Dec,2015,115.1707463,0,,0.019607843,42605,9,Y,0.021276596,0.056669686,0,443600,FR04,3,0,0,,0,0,0,,2,1,1
39620,0,0,LMA,28,Oct,2015,122.0530875,1,C,0.12,42655,11,Y,0.049269675,0.056669686,0,444170,FR04,5,1,0,1060,3,0,0,,2,4,1
39620,1,1+,ACT,25,Apr,2015,122.0530875,1,C,0.12,42662,17,Y,0.263157895,0.056669686,0,444170,FR04,5,0,0,1120,8,1,0,,2,8,0
39620,0,0,C02,27,Feb,2014,122.0530875,1,C,0.12,42666,31,Y,0.034306569,0.052401747,1,444170,FR04,5,1,0,1290,8,0,3,,2,12,1
31894,0,0,P02,18,Mar,2014,125.9460947,1,C,0.041666667,42692,30,Y,0.052353252,0.035359116,0,444812,FR04,1,1,0,1370,11,1,1,1,2,13,1
31894,0,0,RFC,06,Feb,2015,125.9460947,1,C,0.192307692,42700,19,Y,0.084962913,0.039244186,0,447133,FR04,5,1,1,1070,6,1,1,2,8,8,0
31894,0,0,CIP,29,Dec,2015,125.9460947,0,,0.043478261,42701,9,Y,0.049269675,0.056669686,0,447190,FR04,5,0,0,,0,0,0,,2,1,1
33207,0,0,P02,25,Mar,2014,133.5174651,0,N,0.037651631,42713,30,Y,0.052353252,0.056669686,0,,FR04,5,0,0,,0,1,1,,2,1,0
33207,0,0,N02,05,Feb,2014,133.5174651,0,C,0,42727,31,Y,0.007575758,0.033063924,0,445775,FR04,5,0,0,,0,0,1,,2,1,0
29375,0,0,P02,17,Apr,2014,118.0403378,0,N,0.037651631,42737,29,Y,0.038340336,0.056669686,0,,FR04,5,0,0,,0,1,1,2,2,1,0
39083,0,0,CIP,03,Dec,2015,127.3424223,0,,0.083333333,42773,9,Y,0.052247191,0.181818182,0,447517,FR04,2,0,0,,0,0,0,,2,1,1
49284,1,1+,CAV,16,Jul,2015,123.0309828,1,I,0.083333333,42805,14,Y,0.049269675,0.056669686,1,447517,FR04,5,0,0,1250,5,0,0,,2,5,0
49284,0,0,PHN,14,Aug,2015,123.0309828,0,,0.083333333,42806,13,Y,0.049269675,0.056669686,0,447517,FR04,5,0,0,,1,1,0,,2,1,0
49284,0,0,LMI,09,Sep,2015,123.0309828,0,C,0.083333333,42816,12,Y,0.142241379,0,0,447517,FR04,5,1,0,870,5,1,0,2,2,5,0
31524,0,0,SPR,16,Apr,2016,90.57956875,0,,0.037651631,42834,5,Y,0.049269675,0.056669686,0,,FR04,5,0,0,,1,1,0,,2,1,0
,0,0,PPT,03,Jul,2015,,1,C,0.044117647,42880,14,Y,0.008474576,0.056669686,0,445328,FR04,1,0,0,970,7,1,1,,2,9,1
,0,0,PPT,03,Jul,2015,,0,,0,42882,14,Y,0.049269675,0.056669686,0,445325,FR04,5,0,0,,0,1,1,,2,1,0
,0,0,CIP,20,Dec,2014,91.59070355,1,H,0.044117647,42919,21,Y,0.049269675,0.056669686,0,445328,FR04,5,0,0,1140,6,0,0,,2,7,1
,0,0,LMA,09,Jan,2016,91.59070355,1,C,0.044117647,42925,8,Y,0.049269675,0.056669686,0,445328,FR04,5,1,0,1290,3,1,0,,2,3,0
,0,0,CIP,10,Feb,2015,91.59070355,0,,0.044117647,42936,19,Y,0.088607595,0.030585106,0,445328,FR04,2,0,0,,0,1,0,,2,1,1
29908,0,0,CIP,29,Dec,2015,65.56382201,0,,0,42958,9,Y,0.020905923,0.056669686,0,440985,FR04,5,0,0,,0,1,0,,2,1,1
27074,0,0,SAT,26,Dec,2014,100.160894,0,C,0,42983,21,Y,0.049269675,0.056669686,0,441610,FR04,5,0,0,790,1,1,0,,2,1,0
33164,0,0,CIP,11,Feb,2014,62.75272165,0,,0.022222222,43014,31,Y,0.049269675,0.056669686,0,442350,FR04,5,0,0,,0,0,0,3,2,1,1
33164,1,1+,CAV,02,Mar,2016,62.75272165,1,N,0.022222222,43018,6,Y,0.049269675,0.056669686,0,442350,FR04,5,0,0,1290,3,0,0,,2,3,0
33164,0,0,CIP,11,Feb,2014,62.75272165,0,C,0.022222222,43021,31,Y,0.058823529,0.056669686,1,442350,FR04,3,0,0,1010,1,1,0,2,2,2,1
33164,0,0,N10,22,Feb,2014,62.75272165,0,C,0.022222222,43026,31,Y,0.036464088,0.053598775,0,442350,FR04,5,0,0,910,1,0,1,2,2,2,0
28594,0,0,N02,15,Feb,2014,99.42127587,0,N,0,43042,31,Y,0.007575758,0.056669686,0,446580,FR04,5,0,0,,0,1,1,,2,1,0
21940,0,0,SAT,27,Oct,2015,126.6425101,0,C,0,43044,11,Y,0.049269675,0.056669686,0,443020,FR04,5,0,0,950,1,0,0,,2,1,0
28950,0,0,RFS,13,Aug,2015,93.23597301,1,C,0.027027027,43063,13,Y,0.049269675,0.056669686,0,444420,FR04,5,0,1,910,0,1,0,,2,1,0
42984,0,0,N02,06,Feb,2014,57.38449625,0,C,0.022222222,43070,31,Y,0.048387097,0.035359116,0,442350,FR04,2,0,0,1140,2,0,1,2,2,4,1
30619,0,0,N10,22,Feb,2014,51.57895507,1,C,0.04,43086,31,Y,0.032061069,0.050075873,1,446915,FR04,5,0,0,1300,5,0,1,2,2,6,0
34429,0,0,N02,18,Apr,2014,77.92528394,1,C,0.083333333,43101,29,Y,0.052353252,0.056669686,0,441165,FR04,5,1,0,1240,4,1,2,2,2,6,0
28429,0,0,RFS,09,Nov,2013,115.4004158,0,C,0,43110,34,Y,0.049269675,0.056669686,0,447080,FR04,5,0,1,,0,0,1,,2,2,0
28429,0,0,CIP,01,Oct,2015,115.4004158,0,,0,43114,11,Y,0.052247191,0.056669686,0,447080,FR04,2,0,0,,1,1,0,,2,2,1
,0,0,C01,16,Jan,2015,,0,C,0,43122,20,Y,0.049269675,0.056669686,0,447080,FR04,5,0,0,,1,1,1,,2,2,0
34661,0,0,LMI,15,Nov,2014,146.5080476,1,C,0.107692308,43136,22,Y,0.049269675,0.056669686,0,444385,FR04,5,0,0,1190,4,0,0,1,2,4,0
34661,1,1+,PRC,20,Dec,2014,146.5080476,1,B,0.107692308,43141,21,Y,0.080808081,0.056669686,0,444385,FR04,2,0,0,1230,6,0,3,2,2,10,1
34661,0,0,LMI,15,Oct,2015,146.5080476,1,C,0.107692308,43155,11,Y,0.044444444,0.053598775,0,444385,FR04,5,1,0,1240,4,0,1,2,2,5,0
34661,0,0,N10,22,Feb,2014,146.5080476,0,C,0.107692308,43161,31,Y,0.038340336,0.075757576,0,444385,FR04,3,0,1,1150,3,0,2,4,2,7,1
34472,0,0,LMI,11,Feb,2015,141.913935,0,C,0,43176,19,Y,0.049269675,0.056669686,0,444375,FR04,5,0,0,1250,2,0,0,4,2,2,0
34472,1,1+,CAV,27,Mar,2015,141.913935,0,N,0,43178,18,Y,0.049269675,0.056669686,0,444375,FR04,5,0,0,940,3,1,0,,2,3,0
34472,0,0,SAT,26,Dec,2014,141.913935,1,C,0.107692308,43191,21,Y,0.049269675,0.056669686,0,444385,FR04,5,0,0,1020,4,1,0,2,2,4,0
34472,0,0,P01,18,Feb,2015,141.913935,1,C,0.107692308,43202,19,Y,0.033898305,0.061179088,0,444385,FR04,5,0,0,1290,4,0,2,3,2,6,0
23293,0,0,WPR,23,Jan,2015,214.779604,0,,0.037651631,43225,20,Y,0.049269675,0.056669686,0,,FR04,5,1,0,,2,1,0,,2,2,0
23293,0,0,WPR,23,Jan,2015,214.779604,0,,0,43228,20,Y,0.020905923,0.056669686,0,445095,FR04,2,1,0,,2,1,0,,2,3,1
23293,0,0,CIP,02,Oct,2012,214.779604,0,N,0,43232,47,Y,0.052353252,0.039244186,0,445095,FR04,3,1,0,,3,1,0,4,2,4,1
29866,0,0,N02,05,Feb,2014,212.2473374,0,O,0.037651631,43244,31,Y,0.052353252,0.056669686,0,,FR04,5,0,0,,0,1,1,,2,1,0
28281,0,0,CIP,02,Oct,2012,209.8176689,0,,0,43250,47,Y,0.049269675,0.056669686,0,443865,FR04,3,0,0,,0,1,0,4,2,2,2
29544,0,0,PPT,03,Jul,2015,175.5727501,1,C,0.026315789,43266,14,Y,0.049269675,0.056669686,0,441189,FR04,5,0,0,1010,4,1,1,,2,5,0
29544,0,0,CIP,07,Feb,2015,175.5727501,0,N,0.026315789,43288,19,Y,0.040752351,0,0,441189,FR04,2,0,0,,1,0,0,,2,2,1
31812,0,0,P02,25,Mar,2014,142.5626444,1,C,0.107692308,43328,30,Y,0.043478261,0.056669686,0,444385,FR04,5,0,0,1150,3,1,1,2,2,4,0
30208,0,0,SAT,29,Jan,2016,189.7265537,1,C,0.057142857,43398,8,Y,0.049269675,0.056669686,0,443630,FR04,5,0,0,1100,2,0,1,,2,3,0
30208,0,0,N01,08,Feb,2014,189.7265537,0,B,0.057142857,43399,31,Y,0.048387097,0.056669686,0,443630,FR04,5,0,0,,0,1,1,,2,1,0
30208,0,0,PHN,28,Jul,2015,189.7265537,1,C,0.057142857,43406,14,Y,0.046357616,0.028169014,1,443630,FR04,5,0,0,1010,4,0,0,1,2,4,0
24250,0,0,BHC,21,Dec,2012,194.7323809,0,,0,43469,45,Y,0.049269675,0.056669686,0,443210,FR04,1,0,0,,0,1,0,,2,1,1
28482,1,1+,CIP,17,Dec,2014,150.5428206,1,C,0.083333333,43500,21,Y,0.080808081,0.128342246,0,447630,FR04,5,0,0,1280,5,0,1,2,2,7,1
27118,0,0,CIP,10,Feb,2015,144.4810817,1,C,0.042253521,43521,19,Y,0.038340336,0.056669686,0,444980,FR04,5,0,0,1080,5,1,1,2,2,7,1
,0,0,LMA,17,Sep,2015,149.8113762,1,C,0.042253521,43546,12,Y,0.049269675,0.056669686,0,444980,FR04,5,0,0,1010,3,0,0,2,2,3,0
,0,0,LMI,30,Dec,2014,149.8113762,1,A,0.042253521,43548,21,Y,0.052247191,0.056669686,0,444980,FR04,2,1,0,1100,10,1,0,2,2,11,1
,0,0,P02,27,Mar,2014,149.8113762,0,N,0.042253521,43549,30,Y,0.050847458,0.056669686,0,444980,FR04,5,0,0,1300,1,0,1,3,2,2,0
,0,0,CIP,19,Nov,2013,149.8113762,0,H,0.042253521,43557,34,Y,0.052353252,0.030585106,0,444980,FR04,1,1,0,1170,6,1,0,2,2,7,1
,1,1+,SAT,23,May,2015,149.8113762,0,C,0.042253521,43559,16,Y,0.065217391,0.128342246,1,444980,FR04,5,1,0,1130,4,0,0,1,2,4,0
,0,0,MCM,06,Nov,2015,,0,C,0.042253521,43561,10,Y,0.049269675,0.056669686,0,444980,FR04,5,0,0,,0,1,1,4,2,1,0
28029,0,0,CIP,05,Feb,2015,208.211592,0,,0,43574,19,Y,0.031835206,0.056669686,0,445095,FR04,3,0,0,,0,0,0,,2,1,1
28697,0,0,LMA,06,Jan,2016,171.7259631,1,C,0.047619048,43637,8,Y,0.049269675,0.056669686,1,447662,FR04,5,1,0,1020,3,1,0,,2,3,0
66746,0,0,PPT,03,Jul,2015,75.84073662,1,A,0.040609137,43660,14,Y,0.049269675,0.056669686,0,440236,FR04,5,0,0,1190,4,1,1,2,6,5,0
66746,1,1+,N02,15,Feb,2014,75.84073662,1,C,0.040609137,43664,31,Y,0.147590361,0.056669686,0,440236,FR04,2,1,0,1470,9,0,1,2,6,11,1
66746,0,0,PRC,28,Mar,2015,75.84073662,1,C,0.040609137,43668,18,Y,0.084962913,0.036,1,440236,FR04,1,1,0,1430,10,1,1,2,6,11,0
66746,1,1+,EML,28,Aug,2015,75.84073662,1,H,0.018518519,43684,13,Y,0.106060606,0.032520325,0,443787,FR04,1,0,0,1040,9,1,0,2,6,9,0
66746,1,1+,CIP,07,Oct,2014,75.84073662,1,C,0.025974026,43717,23,Y,0.084962913,0.171270718,1,444461,FR04,2,0,0,1310,8,1,0,1,6,9,1
,0,0,MCO,06,Nov,2015,,0,C,0.018518519,43718,10,Y,0.049269675,0.056669686,0,443787,FR04,5,0,0,760,2,1,1,,6,3,0
,0,0,SAT,22,May,2014,,0,C,0.040609137,43724,28,Y,0.049269675,0.056669686,0,440236,FR04,5,0,0,1110,2,1,3,2,6,5,0
69404,0,0,CIP,18,Sep,2015,75.7368529,1,B,0.097087379,43741,12,Y,0.084962913,0.090909091,0,440243,FR04,2,0,0,1110,3,1,0,2,6,4,1
43457,0,0,LMA,12,Jan,2016,85.93278192,1,A,0.052631579,43787,8,Y,0.049269675,0.056669686,1,440241,FR04,5,0,0,1010,2,1,0,,6,2,0
43457,0,0,SAT,06,Feb,2016,85.93278192,0,O,0.052631579,43788,7,Y,0.049269675,0.056669686,0,440241,FR04,5,0,0,1100,2,0,0,,6,2,0
43457,0,0,CIP,30,Sep,2015,85.93278192,1,A,0.052631579,43792,12,Y,0.052353252,0.056669686,0,440241,FR04,1,0,0,1190,8,0,0,1,6,9,1
43457,1,1+,A03,26,Feb,2015,85.93278192,1,C,0.210526316,43800,19,Y,0.038062284,0.056669686,0,440247,FR04,2,0,0,1170,8,1,4,2,8,12,0
,0,0,PPT,03,Jul,2015,,0,N,0.052631579,43808,14,Y,0.049269675,0.056669686,0,440241,FR04,5,0,0,,1,0,1,,6,2,0
,0,0,ACT,20,Feb,2016,,0,H,0.052631579,43815,7,Y,0.049269675,0.056669686,0,440241,FR04,5,0,0,840,1,0,0,,6,1,0
,0,0,PPT,03,Jul,2015,,0,N,0.052631579,43818,14,Y,0.049269675,0.056669686,0,440241,FR04,5,0,0,,1,1,1,,6,2,0
